ACCT_ID,SUBSCRIPTION_BILLABLE_TYPE,SUBSCRIPTION_TYPE,SKU_LENGTH,SUB_STATE,SUB_START_DATE,SUB_END_DATE
6.63315E+14,Paid,Wallet,1 month,Renewal,2019-07-10,2019-08-10
6.63315E+14,Paid,Wallet,1 month,Renewal,2019-08-10,2019-09-10
6.63315E+14,Paid,Wallet,1 month,Renewal,2019-09-10,2019-10-10
6.63315E+14,Paid,Wallet,1 month,Renewal,2019-10-10,2019-11-10
6.63315E+14,Paid,Retail,3 months,Reclaim,2019-12-27,2020-03-27
6.63315E+14,Paid,Wallet,3 months,Renewal,2020-03-27,2020-06-27
8.23967E+14,Paid,Wallet,1 month,Acquisition,2020-12-28,2021-01-28
6.3066E+14,Free,Trial,14 days,Trial,2019-09-20,2019-10-04
6.3066E+14,Paid,Wallet,12 months,Acquisition,2019-10-29,2020-10-29
3.72646E+14,Paid,Retail,1 month,Reclaim,2019-08-23,2019-09-23
3.72646E+14,Paid,Retail,3 months,Reclaim,2019-11-29,2020-02-29
3.72646E+14,Paid,Wallet,1 month,Reclaim,2020-03-05,2020-04-05
3.72646E+14,Paid,Retail,1 month,Reclaim,2020-07-16,2020-08-16
3.72646E+14,Paid,Retail,1 month,Reclaim,2020-09-11,2020-10-11
6.93268E+14,Paid,Wallet,1 month,Acquisition,2020-04-23,2020-05-23
6.93268E+14,Paid,Wallet,1 month,Renewal,2020-05-23,2020-06-23
6.93268E+14,Paid,Wallet,1 month,Renewal,2020-06-23,2020-07-23
6.93268E+14,Paid,Wallet,1 month,Reclaim,2020-08-19,2020-09-19
6.93268E+14,Paid,Wallet,1 month,Renewal,2020-09-19,2020-10-19
6.93268E+14,Paid,Wallet,1 month,Renewal,2020-10-19,2020-11-19
9.35495E+14,Free,Trial,14 days,Trial,2019-09-26,2019-10-10
5.34756E+14,Paid,Wallet,12 months,Renewal,2019-06-05,2020-06-05
5.34756E+14,Paid,Wallet,12 months,Renewal,2020-06-05,2021-06-05
5.75696E+14,Free,Trial,14 days,Trial,2019-12-16,2019-12-30
2.61816E+14,Paid,Wallet,12 months,Renewal,2020-01-24,2021-01-24
2.16048E+14,Paid,Wallet,1 month,Reclaim,2019-10-04,2019-11-04
2.16048E+14,Paid,Wallet,12 months,Renewal,2019-11-04,2020-11-04
2.16048E+14,Paid,Retail,12 months,Renewal,2020-11-20,2021-11-20
6.26034E+14,Paid,Wallet,12 months,Renewal,2020-02-03,2021-02-03
5.74867E+14,Paid,Wallet,1 month,Reclaim,2019-06-24,2019-07-24
4.26549E+14,Free,Trial,14 days,Trial,2019-08-08,2019-08-22
7.10245E+14,Paid,Wallet,12 months,Renewal,2019-06-04,2020-06-04
7.10245E+14,Paid,Wallet,12 months,Renewal,2020-06-04,2021-06-04
1.6813E+14,Paid,Wallet,1 month,Reclaim,2020-04-19,2020-05-19
8.1355E+14,Paid,Wallet,12 months,Renewal,2020-01-20,2021-01-20
7.39973E+14,Free,Trial,14 days,Trial,2020-03-15,2020-03-29
7.26865E+14,Paid,Wallet,12 months,Renewal,2019-08-29,2020-08-29
7.26865E+14,Paid,Wallet,12 months,Renewal,2020-08-29,2021-08-29
8.09523E+14,Paid,Wallet,1 month,Reclaim,2019-08-04,2019-09-04
8.09523E+14,Paid,Wallet,1 month,Reclaim,2020-04-02,2020-05-02
8.09523E+14,Paid,Wallet,1 month,Renewal,2020-05-02,2020-06-02
8.09523E+14,Paid,Wallet,1 month,Renewal,2020-06-02,2020-07-02
8.09523E+14,Paid,Wallet,1 month,Renewal,2020-07-02,2020-08-02
8.09523E+14,Paid,Wallet,1 month,Renewal,2020-08-24,2020-09-24
8.09523E+14,Paid,Wallet,1 month,Reclaim,2020-11-11,2020-12-11
8.09523E+14,Paid,Wallet,1 month,Renewal,2020-12-11,2021-01-11
8.90703E+14,Paid,Retail,3 months,Acquisition,2019-06-07,2019-09-07
8.90703E+14,Paid,Wallet,1 month,Reclaim,2020-01-03,2020-02-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-02-03,2020-03-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-03-03,2020-04-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-04-03,2020-05-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-05-03,2020-06-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-06-03,2020-07-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-07-03,2020-08-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-08-03,2020-09-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-09-03,2020-10-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-10-03,2020-11-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-11-03,2020-12-03
8.90703E+14,Paid,Wallet,1 month,Renewal,2020-12-03,2021-01-03
6.41367E+14,Free,Trial,14 days,Trial,2019-06-25,2019-07-09
6.63702E+14,Free,Trial,14 days,Trial,2020-06-21,2020-07-05
4.53859E+14,Paid,Wallet,3 months,Reclaim,2019-06-11,2019-09-11
4.53859E+14,Paid,Wallet,1 month,Renewal,2019-09-23,2019-10-23
4.53859E+14,Paid,Wallet,1 month,Renewal,2019-10-26,2019-11-26
4.53859E+14,Paid,Retail,3 months,Reclaim,2019-12-23,2020-03-23
4.53859E+14,Paid,Wallet,1 month,Renewal,2020-03-23,2020-04-23
4.53859E+14,Paid,Wallet,1 month,Renewal,2020-04-23,2020-05-23
4.53859E+14,Paid,Wallet,1 month,Renewal,2020-05-25,2020-06-25
4.53859E+14,Paid,Wallet,1 month,Renewal,2020-06-25,2020-07-25
4.53859E+14,Paid,Wallet,1 month,Renewal,2020-07-25,2020-08-25
4.53859E+14,Paid,Wallet,1 month,Renewal,2020-08-25,2020-09-25
4.53859E+14,Paid,Wallet,1 month,Renewal,2020-09-25,2020-10-25
2.11631E+14,Paid,Wallet,1 month,Reclaim,2020-05-26,2020-06-26
2.11631E+14,Paid,Wallet,1 month,Reclaim,2020-07-13,2020-08-13
2.11631E+14,Paid,Wallet,1 month,Renewal,2020-08-13,2020-09-13
2.11631E+14,Paid,Wallet,1 month,Reclaim,2020-11-25,2020-12-25
4.66748E+14,Paid,Wallet,1 month,Acquisition,2020-08-27,2020-09-27
4.66748E+14,Paid,Retail,3 months,Reclaim,2020-12-31,2021-03-31
8.10487E+14,Free,Trial,14 days,Trial,2019-07-24,2019-08-07
9.00999E+14,Paid,Wallet,1 month,Acquisition,2019-12-12,2020-01-12
9.00999E+14,Paid,Wallet,1 month,Renewal,2020-01-12,2020-02-12
9.00999E+14,Paid,Wallet,1 month,Renewal,2020-02-12,2020-03-12
9.00999E+14,Paid,Wallet,1 month,Renewal,2020-03-12,2020-04-12
9.00999E+14,Paid,Wallet,1 month,Renewal,2020-04-12,2020-05-12
9.00999E+14,Paid,Wallet,1 month,Renewal,2020-05-12,2020-06-12
9.00999E+14,Paid,Wallet,1 month,Renewal,2020-06-12,2020-07-12
9.00999E+14,Paid,Wallet,1 month,Renewal,2020-07-12,2020-08-12
9.00999E+14,Paid,Wallet,1 month,Renewal,2020-08-12,2020-09-12
5.52824E+14,Paid,Retail,12 months,Reclaim,2019-09-26,2020-09-26
5.52824E+14,Paid,Retail,12 months,Renewal,2020-09-26,2021-09-26
7.34792E+14,Paid,Retail,12 months,Renewal,2019-07-31,2020-07-31
7.34792E+14,Paid,Retail,12 months,Reclaim,2020-08-14,2021-08-14
7.22145E+14,Paid,Wallet,1 month,Acquisition,2019-06-18,2019-07-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2019-07-18,2019-08-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2019-08-18,2019-09-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2019-09-18,2019-10-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2019-10-18,2019-11-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2019-11-18,2019-12-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2019-12-18,2020-01-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-01-18,2020-02-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-02-18,2020-03-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-03-18,2020-04-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-04-18,2020-05-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-05-18,2020-06-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-06-18,2020-07-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-07-18,2020-08-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-08-18,2020-09-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-09-18,2020-10-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-10-18,2020-11-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-11-18,2020-12-18
7.22145E+14,Paid,Wallet,1 month,Renewal,2020-12-22,2021-01-22
6.88221E+14,Paid,Wallet,1 month,Reclaim,2020-03-16,2020-04-16
6.88221E+14,Paid,Wallet,1 month,Renewal,2020-04-16,2020-05-16
6.88221E+14,Paid,Wallet,1 month,Renewal,2020-05-16,2020-06-16
6.88221E+14,Paid,Wallet,1 month,Renewal,2020-06-16,2020-07-16
6.88221E+14,Paid,Wallet,1 month,Renewal,2020-07-18,2020-08-18
6.88221E+14,Paid,Wallet,1 month,Renewal,2020-08-18,2020-09-18
2.97283E+14,Free,Trial,14 days,Trial,2020-06-14,2020-06-28
2.67129E+14,Paid,Wallet,3 months,Acquisition,2020-11-14,2021-02-14
3.35545E+14,Free,Trial,14 days,Trial,2020-05-04,2020-05-18
2.47977E+14,Free,Trial,14 days,Trial,2020-08-14,2020-08-28
7.43318E+14,Free,Trial,14 days,Trial,2020-08-29,2020-09-12
3.66119E+14,Free,Trial,14 days,Trial,2020-07-30,2020-08-13
1.78448E+14,Paid,Wallet,1 month,Renewal,2019-06-13,2019-07-13
8.14648E+14,Paid,Wallet,1 month,Reclaim,2019-10-11,2019-11-11
2.39491E+14,Paid,Wallet,12 months,Reclaim,2020-04-04,2021-04-04
5.51632E+14,Free,Trial,14 days,Trial,2020-04-04,2020-04-18
5.51632E+14,Paid,Wallet,1 month,Acquisition,2020-04-18,2020-05-18
5.51632E+14,Paid,Wallet,1 month,Renewal,2020-05-18,2020-06-18
5.51632E+14,Paid,Wallet,1 month,Renewal,2020-06-18,2020-07-18
5.51632E+14,Paid,Wallet,1 month,Renewal,2020-07-18,2020-08-18
5.51632E+14,Paid,Wallet,1 month,Renewal,2020-08-18,2020-09-18
5.07832E+14,Paid,Retail,3 months,Acquisition,2020-12-01,2021-03-03
7.12032E+14,Paid,Wallet,12 months,Renewal,2020-03-29,2021-03-29
4.94869E+14,Free,Trial,14 days,Trial,2020-05-03,2020-05-17
8.58373E+14,Paid,Wallet,3 months,Reclaim,2019-07-06,2019-10-06
8.58373E+14,Paid,Wallet,1 month,Reclaim,2019-11-06,2019-12-06
8.58373E+14,Paid,Wallet,1 month,Reclaim,2020-04-10,2020-05-10
8.58373E+14,Paid,Retail,3 months,Reclaim,2020-07-03,2020-10-03
8.58373E+14,Paid,Wallet,3 months,Renewal,2020-10-10,2021-01-10
6.46416E+14,Paid,Wallet,12 months,Renewal,2020-01-16,2021-01-16
7.52228E+14,Paid,Retail,12 months,Reclaim,2019-12-21,2020-12-21
7.52228E+14,Paid,Retail,12 months,Renewal,2020-12-25,2021-12-25
5.11988E+14,Paid,Wallet,12 months,Renewal,2020-03-17,2021-03-17
1.99647E+14,Free,Trial,14 days,Trial,2020-06-09,2020-06-23
6.59514E+14,Paid,Wallet,12 months,Acquisition,2020-10-13,2021-10-13
6.40702E+14,Free,Trial,14 days,Trial,2019-10-26,2019-11-09
5.00565E+14,Paid,Wallet,12 months,Renewal,2020-04-15,2021-04-15
4.64874E+14,Paid,Wallet,12 months,Renewal,2020-01-15,2021-01-15
4.27717E+14,Paid,Wallet,3 months,Acquisition,2020-09-26,2020-12-26
4.27717E+14,Paid,Wallet,3 months,Renewal,2020-12-26,2021-03-26
1.20515E+14,Free,Trial,14 days,Trial,2020-08-21,2020-09-04
1.20515E+14,Paid,Wallet,1 month,Acquisition,2020-09-04,2020-10-04
1.20515E+14,Paid,Wallet,1 month,Renewal,2020-10-04,2020-11-04
2.08622E+14,Paid,Retail,3 months,Acquisition,2020-03-24,2020-06-24
2.08622E+14,Paid,Wallet,1 month,Reclaim,2020-07-09,2020-08-09
2.08622E+14,Paid,Wallet,1 month,Renewal,2020-08-19,2020-09-19
2.08622E+14,Paid,Wallet,1 month,Reclaim,2020-08-19,2020-09-19
2.08622E+14,Paid,Wallet,1 month,Renewal,2020-09-19,2020-10-19
2.08622E+14,Paid,Wallet,1 month,Renewal,2020-10-19,2020-11-19
2.08622E+14,Paid,Wallet,1 month,Renewal,2020-11-19,2020-12-19
2.08622E+14,Paid,Wallet,1 month,Renewal,2020-12-15,2021-01-15
2.08622E+14,Paid,Wallet,1 month,Reclaim,2020-12-19,2021-01-19
1.3386E+14,Paid,Retail,12 months,Acquisition,2020-11-30,2021-11-30
5.9026E+14,Paid,Wallet,1 month,Acquisition,2020-08-27,2020-09-27
5.9026E+14,Paid,Wallet,1 month,Reclaim,2020-10-30,2020-11-30
5.9026E+14,Paid,Wallet,12 months,Renewal,2020-11-30,2021-11-30
8.34186E+14,Paid,Wallet,12 months,Renewal,2020-01-15,2021-01-15
3.19747E+14,Free,Trial,14 days,Trial,2019-11-29,2019-12-13
3.34995E+14,Paid,Wallet,1 month,Reclaim,2019-07-06,2019-08-06
3.34995E+14,Paid,Wallet,1 month,Reclaim,2019-09-11,2019-10-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2019-10-11,2019-11-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2019-11-11,2019-12-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2019-12-11,2020-01-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-01-11,2020-02-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-02-11,2020-03-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-03-11,2020-04-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-04-11,2020-05-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-05-11,2020-06-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-06-11,2020-07-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-07-11,2020-08-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-08-11,2020-09-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-09-11,2020-10-11
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-10-12,2020-11-12
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-11-12,2020-12-12
3.34995E+14,Paid,Wallet,1 month,Renewal,2020-12-12,2021-01-12
9.18797E+14,Paid,Wallet,1 month,Reclaim,2019-08-17,2019-09-17
9.18797E+14,Paid,Wallet,3 months,Renewal,2019-09-26,2019-12-26
9.18797E+14,Paid,Wallet,3 months,Renewal,2019-12-26,2020-03-26
1.1745E+14,Paid,Wallet,12 months,Reclaim,2019-06-15,2020-06-15
7.84144E+14,Paid,Wallet,12 months,Acquisition,2020-10-09,2021-10-09
7.22914E+14,Free,Trial,14 days,Trial,2020-05-13,2020-05-27
5.92347E+14,Paid,Wallet,3 months,Renewal,2019-07-28,2019-10-28
5.92347E+14,Paid,Wallet,3 months,Renewal,2019-10-28,2020-01-28
5.92347E+14,Paid,Wallet,3 months,Renewal,2020-01-28,2020-04-28
5.92347E+14,Paid,Wallet,3 months,Renewal,2020-04-28,2020-07-28
5.92347E+14,Paid,Wallet,3 months,Renewal,2020-07-28,2020-10-28
8.08968E+14,Free,Trial,14 days,Trial,2020-04-05,2020-04-19
8.08968E+14,Paid,Wallet,1 month,Acquisition,2020-04-19,2020-05-19
8.08968E+14,Paid,Wallet,1 month,Renewal,2020-05-19,2020-06-19
8.08968E+14,Paid,Wallet,1 month,Renewal,2020-06-19,2020-07-19
8.08968E+14,Paid,Wallet,1 month,Renewal,2020-07-19,2020-08-19
8.08968E+14,Paid,Wallet,1 month,Renewal,2020-08-19,2020-09-19
8.08968E+14,Paid,Wallet,1 month,Renewal,2020-09-19,2020-10-19
8.08968E+14,Paid,Wallet,1 month,Renewal,2020-10-19,2020-11-19
8.08968E+14,Paid,Wallet,1 month,Renewal,2020-11-19,2020-12-19
8.08968E+14,Paid,Wallet,1 month,Renewal,2020-12-19,2021-01-19
1.35897E+14,Paid,Wallet,1 month,Reclaim,2019-06-24,2019-07-24
1.35897E+14,Paid,Wallet,1 month,Reclaim,2019-10-03,2019-11-03
9.38234E+14,Paid,Wallet,1 month,Acquisition,2020-07-22,2020-08-22
9.38234E+14,Paid,Wallet,1 month,Reclaim,2020-10-06,2020-11-06
5.42056E+14,Paid,Retail,1 month,Renewal,2019-07-30,2019-08-30
5.42056E+14,Paid,Wallet,1 month,Renewal,2019-08-30,2019-09-30
5.42056E+14,Paid,Wallet,1 month,Renewal,2019-09-30,2019-10-30
5.42056E+14,Paid,Retail,1 month,Renewal,2019-10-31,2019-11-30
5.42056E+14,Paid,Wallet,1 month,Reclaim,2019-12-06,2020-01-06
5.42056E+14,Paid,Retail,3 months,Renewal,2020-01-10,2020-04-10
5.42056E+14,Paid,Retail,3 months,Renewal,2020-04-11,2020-07-11
5.42056E+14,Paid,Retail,3 months,Renewal,2020-07-11,2020-10-11
5.42056E+14,Paid,Retail,3 months,Renewal,2020-10-11,2021-01-11
4.29363E+14,Paid,Wallet,3 months,Renewal,2019-06-16,2019-09-16
4.29363E+14,Paid,Retail,3 months,Renewal,2019-09-17,2019-12-17
4.29363E+14,Paid,Wallet,3 months,Renewal,2019-12-17,2020-03-17
4.29363E+14,Paid,Retail,3 months,Reclaim,2020-10-15,2021-01-15
2.74692E+14,Paid,Wallet,1 month,Reclaim,2019-10-11,2019-11-11
2.74692E+14,Paid,Wallet,1 month,Renewal,2019-11-11,2019-12-11
4.27111E+14,Free,Trial,14 days,Trial,2020-01-17,2020-01-31
8.761E+14,Free,Trial,14 days,Trial,2020-04-28,2020-05-12
3.11735E+14,Paid,Wallet,1 month,Acquisition,2020-06-22,2020-07-22
5.68499E+14,Free,Trial,14 days,Trial,2019-12-31,2020-01-14
7.68027E+14,Paid,Wallet,3 months,Reclaim,2019-06-10,2019-09-10
7.68027E+14,Paid,Wallet,1 month,Reclaim,2019-10-30,2019-11-30
7.68027E+14,Paid,Wallet,12 months,Renewal,2019-11-30,2020-11-30
7.68027E+14,Paid,Wallet,12 months,Renewal,2020-11-30,2021-11-30
9.18979E+14,Free,Trial,14 days,Trial,2019-06-14,2019-06-28
9.18979E+14,Paid,Wallet,1 month,Acquisition,2019-06-28,2019-07-28
9.18979E+14,Paid,Wallet,1 month,Renewal,2019-07-28,2019-08-28
9.18979E+14,Paid,Wallet,1 month,Renewal,2019-08-28,2019-09-28
9.18979E+14,Paid,Wallet,1 month,Renewal,2019-09-28,2019-10-28
9.18979E+14,Paid,Wallet,1 month,Renewal,2019-10-28,2019-11-28
2.21663E+14,Free,Trial,14 days,Trial,2020-07-18,2020-08-01
1.40918E+14,Paid,Retail,3 months,Acquisition,2020-11-13,2021-02-13
4.28007E+14,Paid,Wallet,1 month,Reclaim,2019-07-23,2019-08-23
4.28007E+14,Paid,Wallet,1 month,Reclaim,2019-09-16,2019-10-16
4.28007E+14,Paid,Retail,3 months,Reclaim,2020-05-27,2020-08-27
5.98958E+14,Paid,Wallet,12 months,Renewal,2019-11-22,2020-11-22
5.98958E+14,Paid,Wallet,12 months,Renewal,2020-11-22,2021-11-22
3.56998E+14,Free,Trial,14 days,Trial,2020-06-14,2020-06-28
7.19908E+14,Paid,Wallet,3 months,Renewal,2019-06-10,2019-09-10
7.19908E+14,Paid,Wallet,3 months,Renewal,2019-09-21,2019-12-21
7.19908E+14,Paid,Wallet,3 months,Renewal,2019-12-22,2020-03-22
7.19908E+14,Paid,Wallet,3 months,Renewal,2020-03-22,2020-06-22
7.19908E+14,Paid,Wallet,12 months,Reclaim,2020-07-11,2021-07-11
1.05802E+14,Paid,Wallet,12 months,Renewal,2019-12-21,2020-12-21
1.05802E+14,Paid,Wallet,12 months,Renewal,2020-12-21,2021-12-21
1.47936E+14,Paid,Retail,3 months,Acquisition,2019-06-29,2019-09-29
2.94189E+14,Paid,Wallet,12 months,Reclaim,2019-11-13,2020-11-13
5.46635E+14,Paid,Wallet,3 months,Renewal,2019-06-12,2019-09-12
5.46635E+14,Paid,Wallet,3 months,Renewal,2019-09-12,2019-12-12
5.46635E+14,Paid,Retail,12 months,Renewal,2019-12-13,2020-12-13
5.46635E+14,Paid,Wallet,12 months,Renewal,2020-12-13,2021-12-13
3.77718E+14,Free,Trial,14 days,Trial,2020-12-04,2020-12-18
3.77718E+14,Paid,Wallet,1 month,Acquisition,2020-12-18,2021-01-18
7.54323E+14,Paid,Wallet,3 months,Reclaim,2019-07-28,2019-10-28
3.59445E+14,Paid,Wallet,12 months,Renewal,2019-09-16,2020-09-16
3.59445E+14,Paid,Wallet,12 months,Reclaim,2019-09-29,2020-09-29
3.59445E+14,Paid,Retail,12 months,Renewal,2020-09-17,2021-09-17
4.45484E+14,Paid,Wallet,1 month,Acquisition,2020-08-27,2020-09-27
4.45484E+14,Paid,Wallet,1 month,Renewal,2020-09-27,2020-10-27
5.66042E+14,Paid,Wallet,3 months,Acquisition,2020-05-17,2020-08-17
5.66042E+14,Paid,Wallet,3 months,Renewal,2020-08-17,2020-11-17
5.66042E+14,Paid,Wallet,3 months,Renewal,2020-11-17,2021-02-17
8.64862E+14,Free,Trial,14 days,Trial,2020-03-20,2020-04-03
8.51267E+14,Paid,Wallet,1 month,Reclaim,2019-09-20,2019-10-20
8.51267E+14,Paid,Wallet,1 month,Reclaim,2020-01-06,2020-02-06
6.88926E+14,Paid,Wallet,3 months,Renewal,2020-11-16,2021-02-16
1.93711E+14,Free,Trial,14 days,Trial,2019-12-15,2019-12-29
1.93711E+14,Paid,Wallet,3 months,Acquisition,2019-12-29,2020-03-29
6.5503E+14,Paid,Wallet,12 months,Renewal,2019-06-22,2020-06-22
6.5503E+14,Paid,Wallet,12 months,Renewal,2020-06-22,2021-06-22
5.27514E+14,Paid,Wallet,12 months,Reclaim,2019-11-06,2020-11-06
3.7472E+14,Paid,Wallet,1 month,Acquisition,2020-04-22,2020-05-22
3.7472E+14,Paid,Wallet,1 month,Renewal,2020-05-22,2020-06-22
3.7472E+14,Paid,Wallet,1 month,Renewal,2020-06-22,2020-07-22
3.7472E+14,Paid,Wallet,1 month,Renewal,2020-07-22,2020-08-22
3.7472E+14,Paid,Wallet,1 month,Renewal,2020-08-22,2020-09-22
3.7472E+14,Paid,Wallet,1 month,Renewal,2020-09-22,2020-10-22
6.07826E+14,Paid,Wallet,1 month,Renewal,2019-06-08,2019-07-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2019-07-08,2019-08-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2019-08-08,2019-09-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2019-09-08,2019-10-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2019-10-08,2019-11-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2019-11-08,2019-12-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2019-12-08,2020-01-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-01-08,2020-02-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-02-08,2020-03-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-03-08,2020-04-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-04-08,2020-05-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-05-08,2020-06-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-06-08,2020-07-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-07-08,2020-08-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-08-08,2020-09-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-09-08,2020-10-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-10-08,2020-11-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-11-08,2020-12-08
6.07826E+14,Paid,Wallet,1 month,Renewal,2020-12-08,2021-01-08
8.84405E+14,Paid,Wallet,3 months,Renewal,2019-06-07,2019-09-07
8.84405E+14,Paid,Wallet,1 month,Reclaim,2019-10-06,2019-11-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2019-11-06,2019-12-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2019-12-06,2020-01-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-01-06,2020-02-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-02-06,2020-03-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-03-06,2020-04-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-04-06,2020-05-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-05-06,2020-06-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-06-06,2020-07-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-07-06,2020-08-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-08-06,2020-09-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-09-06,2020-10-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-10-06,2020-11-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-11-06,2020-12-06
8.84405E+14,Paid,Wallet,1 month,Renewal,2020-12-06,2021-01-06
4.49676E+14,Paid,Wallet,1 month,Acquisition,2020-06-29,2020-07-29
4.49676E+14,Paid,Wallet,1 month,Renewal,2020-07-29,2020-08-29
4.49676E+14,Paid,Wallet,1 month,Renewal,2020-08-29,2020-09-29
4.49676E+14,Paid,Wallet,1 month,Renewal,2020-09-29,2020-10-29
4.49676E+14,Paid,Wallet,1 month,Renewal,2020-10-29,2020-11-29
4.49676E+14,Paid,Wallet,1 month,Renewal,2020-11-29,2020-12-29
4.49676E+14,Paid,Wallet,1 month,Renewal,2020-12-29,2021-01-29
4.84702E+14,Free,Trial,14 days,Trial,2020-08-15,2020-08-29
5.36711E+14,Free,Trial,14 days,Trial,2019-06-08,2019-06-22
4.1598E+14,Paid,Wallet,1 month,Acquisition,2020-04-06,2020-05-06
4.1598E+14,Paid,Wallet,1 month,Renewal,2020-05-07,2020-06-07
4.1598E+14,Paid,Wallet,1 month,Renewal,2020-06-07,2020-07-07
4.1598E+14,Paid,Wallet,1 month,Renewal,2020-07-07,2020-08-07
4.1598E+14,Paid,Wallet,1 month,Reclaim,2020-10-09,2020-11-09
4.1598E+14,Paid,Wallet,1 month,Renewal,2020-11-09,2020-12-09
4.1598E+14,Paid,Wallet,1 month,Renewal,2020-12-09,2021-01-09
2.52615E+14,Paid,Wallet,1 month,Renewal,2020-11-14,2020-12-14
5.78018E+14,Paid,Wallet,1 month,Renewal,2019-06-04,2019-07-04
5.78018E+14,Paid,Wallet,1 month,Renewal,2019-07-04,2019-08-04
5.78018E+14,Paid,Wallet,1 month,Renewal,2019-08-04,2019-09-04
5.78018E+14,Paid,Wallet,1 month,Renewal,2019-09-04,2019-10-04
5.78018E+14,Paid,Wallet,1 month,Renewal,2019-10-04,2019-11-04
5.78018E+14,Paid,Wallet,1 month,Renewal,2019-11-04,2019-12-04
5.78018E+14,Paid,Wallet,1 month,Renewal,2019-12-04,2020-01-04
5.78018E+14,Paid,Wallet,1 month,Renewal,2020-01-04,2020-02-04
5.78018E+14,Paid,Wallet,1 month,Renewal,2020-02-04,2020-03-04
